Mod:Item:MetaData, Localized Name
soot:caminite_tiles_stairs, Caminite Tile Stairs
soot:caminite_large_tile, Caminite Large Tile
soot:caminite_large_tile_slab, Caminite Large Tile Slab
soot:caminite_large_tile_stairs, Caminite Large Tile Stairs
soot:archaic_tile_slab, Archaic Tile Slab
soot:archaic_tile_stairs, Archaic Tile Stairs
soot:archaic_big_bricks, Big Archaic Bricks
soot:archaic_big_bricks_slab, Big Archaic Brick Slab
soot:archaic_big_bricks_stairs, Big Archaic Brick Stairs
soot:archaic_bricks_slab, Archaic Brick Slab
soot:archaic_bricks_stairs, Archaic Brick Stairs
soot:sealed_planks_slab, Sealed Plank Slab
soot:sealed_planks_stairs, Sealed Plank Stairs
soot:sealed_tile, Sealed Wood Tile
soot:sealed_tile_slab, Sealed Wood Tile Slab
soot:sealed_tile_stairs, Sealed Wood Tile Stairs
soot:sealed_keg, Sealed Wood Keg
soot:sealed_pillar, Sealed Wood Pillar
soot:wrought_tile, Wrought Iron Tile
soot:wrought_platform, Wrought Iron Platform
soot:wrought_platform_slab, Wrought Iron Platform
sync:item_placeholder, Sync Core
sync:item_shell_constructor, Shell Constructor
sync:item_shell_storage, Shell Storage
sync:item_treadmill, Treadmill
yoyos:yoyo_axle:0, Wooden Axle
yoyos:yoyo_axle:0, Stone Axle
yoyos:yoyo_axle:0, Flint Axle
yoyos:yoyo_axle:0, Cactus Axle
yoyos:yoyo_axle:0, Bone Axle
yoyos:yoyo_axle:0, Obsidian Axle
yoyos:yoyo_axle:0, Prismarine Axle
yoyos:yoyo_axle:0, End Axle
yoyos:yoyo_axle:0, Paper Axle
yoyos:yoyo_axle:0, Sponge Axle
yoyos:yoyo_axle:0, Firewood Axle
yoyos:yoyo_axle:0, Iron Axle
yoyos:yoyo_axle:0, Pig Iron Axle
yoyos:yoyo_axle:0, Knightslime Axle
yoyos:yoyo_axle:0, Slime Axle
yoyos:yoyo_axle:0, Slime Axle
yoyos:yoyo_axle:0, Magma Slime Axle
yoyos:yoyo_axle:0, Netherrack Axle
yoyos:yoyo_axle:0, Cobalt Axle
yoyos:yoyo_axle:0, Ardite Axle
yoyos:yoyo_axle:0, Manyullyn Axle
yoyos:yoyo_axle:0, Copper Axle
yoyos:yoyo_axle:0, Bronze Axle
yoyos:yoyo_axle:0, Lead Axle
yoyos:yoyo_axle:0, Silver Axle
yoyos:yoyo_axle:0, Electrum Axle
yoyos:yoyo_axle:0, Steel Axle
yoyos:yoyo_axle:0, Blazerod Axle
yoyos:yoyo_axle:0, Ice Axle
yoyos:yoyo_axle:0, Enderium Axle
yoyos:yoyo_axle:0, Amethyst Axle
yoyos:yoyo_axle:0, Titanium Axle
yoyos:yoyo_axle:0, Invar Axle
yoyos:yoyo_axle:0, Malachite Axle
yoyos:yoyo_axle:0, Fluix Crystal Axle
yoyos:yoyo_axle:0, Ruby Axle
yoyos:yoyo_axle:0, Emeradic Axle
yoyos:yoyo_axle:0, Lumium Axle
yoyos:yoyo_axle:0, Diamatine Axle
yoyos:yoyo_axle:0, Restonia Axle
yoyos:yoyo_axle:0, Mica Axle
yoyos:yoyo_axle:0, Platinum Axle
yoyos:yoyo_axle:0, Sapphire Axle
yoyos:yoyo_axle:0, Certus Quartz Axle
yoyos:yoyo_axle:0, Topaz Axle
yoyos:yoyo_axle:0, Alumite Axle
yoyos:yoyo_axle:0, Iridium Axle
yoyos:yoyo_axle:0, Palis Axle
yoyos:yoyo_axle:0, Peridot Axle
yoyos:yoyo_axle:0, Amber Axle
yoyos:yoyo_axle:0, Black Quartz Axle
yoyos:yoyo_axle:0, Enori Axle
yoyos:yoyo_axle:0, Void Axle
yoyos:yoyo_axle:0, Nickel Axle
yoyos:yoyo_axle:0, Terrasteel Axle
yoyos:yoyo_axle:0, Manasteel Axle
yoyos:yoyo_axle:0, Mirion Axle
yoyos:yoyo_axle:0, Elementium Axle
yoyos:yoyo_axle:0, Emerald Axle
yoyos:yoyo_axle:0, Wyvern Axle
yoyos:yoyo_axle:0, Awakened Axle
yoyos:yoyo_axle:0, Chaotic Axle
yoyos:yoyo_body:0, Wooden Body
yoyos:yoyo_body:0, Stone Body
yoyos:yoyo_body:0, Flint Body
yoyos:yoyo_body:0, Cactus Body
yoyos:yoyo_body:0, Bone Body
yoyos:yoyo_body:0, Obsidian Body
yoyos:yoyo_body:0, Prismarine Body
yoyos:yoyo_body:0, End Body
yoyos:yoyo_body:0, Paper Body
yoyos:yoyo_body:0, Sponge Body
yoyos:yoyo_body:0, Firewood Body
yoyos:yoyo_body:0, Iron Body
yoyos:yoyo_body:0, Pig Iron Body
yoyos:yoyo_body:0, Knightslime Body
yoyos:yoyo_body:0, Slime Body
yoyos:yoyo_body:0, Slime Body
yoyos:yoyo_body:0, Magma Slime Body
yoyos:yoyo_body:0, Netherrack Body
yoyos:yoyo_body:0, Cobalt Body
yoyos:yoyo_body:0, Ardite Body
yoyos:yoyo_body:0, Manyullyn Body
yoyos:yoyo_body:0, Copper Body
yoyos:yoyo_body:0, Bronze Body
yoyos:yoyo_body:0, Lead Body
yoyos:yoyo_body:0, Silver Body
yoyos:yoyo_body:0, Electrum Body
yoyos:yoyo_body:0, Steel Body
yoyos:yoyo_body:0, Ice Body
yoyos:yoyo_body:0, Enderium Body
yoyos:yoyo_body:0, Amethyst Body
yoyos:yoyo_body:0, Titanium Body
yoyos:yoyo_body:0, Invar Body
yoyos:yoyo_body:0, Malachite Body
yoyos:yoyo_body:0, Fluix Crystal Body
yoyos:yoyo_body:0, Ruby Body
yoyos:yoyo_body:0, Emeradic Body
yoyos:yoyo_body:0, Lumium Body
yoyos:yoyo_body:0, Diamatine Body
yoyos:yoyo_body:0, Restonia Body
yoyos:yoyo_body:0, Mica Body
yoyos:yoyo_body:0, Platinum Body
yoyos:yoyo_body:0, Sapphire Body
yoyos:yoyo_body:0, Certus Quartz Body
yoyos:yoyo_body:0, Topaz Body
yoyos:yoyo_body:0, Alumite Body
yoyos:yoyo_body:0, Iridium Body
yoyos:yoyo_body:0, Palis Body
yoyos:yoyo_body:0, Peridot Body
yoyos:yoyo_body:0, Amber Body
yoyos:yoyo_body:0, Black Quartz Body
yoyos:yoyo_body:0, Enori Body
yoyos:yoyo_body:0, Void Body
yoyos:yoyo_body:0, Nickel Body
yoyos:yoyo_body:0, Terrasteel Body
yoyos:yoyo_body:0, Manasteel Body
yoyos:yoyo_body:0, Mirion Body
yoyos:yoyo_body:0, Elementium Body
yoyos:yoyo_body:0, Emerald Body
yoyos:yoyo_body:0, Wyvern Body
yoyos:yoyo_body:0, Awakened Body
yoyos:yoyo_body:0, Chaotic Body
yoyos:yoyo_cord:0, Knightslime Cord
yoyos:yoyo_cord:0, Slime Cord
yoyos:yoyo_cord:0, Slime Cord
yoyos:yoyo_cord:0, Magma Slime Cord
yoyos:yoyo_cord:0, String Cord
yoyos:yoyo_cord:0, Slimevine Cord
yoyos:yoyo_cord:0, Slimevine Cord
yoyos:yoyo_cord:0, Vines Cord
yoyos:yoyo, Yoyo
yoyos:book, Yoyos and You
blockcraftery:editable_block, Framed Block
blockcraftery:editable_stairs, Framed Stairs
blockcraftery:editable_slab, Framed Slab
blockcraftery:editable_slant, Framed Slant
blockcraftery:editable_outer_corner, Framed Outer Corner
blockcraftery:editable_inner_corner, Framed Inner Corner
blockcraftery:editable_wall, Framed Wall
elulib:multiblock_slave_empty, tile.multiblock_slave_empty.name
elulib:multiblock_slave_modular, tile.multiblock_slave_modular.name
elulib:test, Test Block
exnihilocreatio:item_ore_gold:0, Gold Ore Piece
exnihilocreatio:item_ore_gold:1, Gold Ore Chunk
exnihilocreatio:item_ore_gold:2, Gold Ore Dust
exnihilocreatio:item_ore_iron:0, Iron Ore Piece
exnihilocreatio:item_ore_iron:1, Iron Ore Chunk
exnihilocreatio:item_ore_iron:2, Iron Ore Dust
exnihilocreatio:item_ore_copper:0, Copper Ore Piece
exnihilocreatio:item_ore_copper:1, Copper Ore Chunk
exnihilocreatio:item_ore_copper:2, Copper Ore Dust
exnihilocreatio:item_ore_copper:3, Copper Ingot
exnihilocreatio:item_ore_tin:0, Tin Ore Piece
exnihilocreatio:item_ore_tin:1, Tin Ore Chunk
exnihilocreatio:item_ore_tin:2, Tin Ore Dust
exnihilocreatio:item_ore_tin:3, Tin Ingot
exnihilocreatio:item_ore_aluminium:0, Aluminium Ore Piece
exnihilocreatio:item_ore_aluminium:1, Aluminium Ore Chunk
exnihilocreatio:item_ore_aluminium:2, Aluminium Ore Dust
exnihilocreatio:item_ore_aluminium:3, Aluminium Ingot
exnihilocreatio:item_ore_lead:0, Lead Ore Piece
exnihilocreatio:item_ore_lead:1, Lead Ore Chunk
exnihilocreatio:item_ore_lead:2, Lead Ore Dust
exnihilocreatio:item_ore_lead:3, Lead Ingot
exnihilocreatio:item_ore_silver:0, Silver Ore Piece
exnihilocreatio:item_ore_silver:1, Silver Ore Chunk
exnihilocreatio:item_ore_silver:2, Silver Ore Dust
exnihilocreatio:item_ore_silver:3, Silver Ingot
exnihilocreatio:item_ore_nickel:0, Nickel Ore Piece
exnihilocreatio:item_ore_nickel:1, Nickel Ore Chunk
exnihilocreatio:item_ore_nickel:2, Nickel Ore Dust
exnihilocreatio:item_ore_nickel:3, Nickel Ingot
exnihilocreatio:item_ore_ardite:0, Ardite Ore Piece
exnihilocreatio:item_ore_ardite:1, Ardite Ore Chunk
exnihilocreatio:item_ore_ardite:2, Ardite Ore Dust
exnihilocreatio:item_ore_cobalt:0, Cobalt Ore Piece
exnihilocreatio:item_ore_cobalt:1, Cobalt Ore Chunk
exnihilocreatio:item_ore_cobalt:2, Cobalt Ore Dust
forestry:crated.forestry.peat.0, item.crated.forestry.peat.0.name
forestry:crated.forestry.apatite.0, item.crated.forestry.apatite.0.name
forestry:crated.forestry.fertilizer_compound.0, item.crated.forestry.fertilizer_compound.0.name
forestry:crated.forestry.mulch.0, item.crated.forestry.mulch.0.name
forestry:crated.forestry.phosphor.0, item.crated.forestry.phosphor.0.name
forestry:crated.forestry.ash.0, item.crated.forestry.ash.0.name
forestry:crated.ingottin, item.crated.ingotTin.name
forestry:crated.ingotcopper, item.crated.ingotCopper.name
forestry:crated.ingotbronze, item.crated.ingotBronze.name
forestry:crated.forestry.humus.0, item.crated.forestry.humus.0.name
forestry:crated.forestry.bog_earth.0, item.crated.forestry.bog_earth.0.name
forestry:crated.cropwheat, item.crated.cropWheat.name
forestry:crated.minecraft.cookie.0, item.crated.minecraft.cookie.0.name
forestry:crated.dustredstone, item.crated.dustRedstone.name
forestry:crated.minecraft.dye.4, item.crated.minecraft.dye.4.name
forestry:crated.sugarcane, item.crated.sugarcane.name
forestry:crated.minecraft.clay_ball.0, item.crated.minecraft.clay_ball.0.name
forestry:crated.dustglowstone, item.crated.dustGlowstone.name
forestry:crated.minecraft.apple.0, item.crated.minecraft.apple.0.name
forestry:crated.minecraft.nether_wart.0, item.crated.minecraft.nether_wart.0.name
forestry:crated.minecraft.coal.1, item.crated.minecraft.coal.1.name
forestry:crated.minecraft.coal.0, item.crated.minecraft.coal.0.name
forestry:crated.minecraft.wheat_seeds.0, item.crated.minecraft.wheat_seeds.0.name
forestry:crated.croppotato, item.crated.cropPotato.name
forestry:crated.cropcarrot, item.crated.cropCarrot.name
forestry:crated.minecraft.log.0, item.crated.minecraft.log.0.name
forestry:crated.minecraft.log.1, item.crated.minecraft.log.1.name
forestry:crated.minecraft.log.2, item.crated.minecraft.log.2.name
forestry:crated.minecraft.log.3, item.crated.minecraft.log.3.name
forestry:crated.minecraft.log2.0, item.crated.minecraft.log2.0.name
forestry:crated.minecraft.log2.1, item.crated.minecraft.log2.1.name
forestry:crated.cobblestone, item.crated.cobblestone.name
forestry:crated.dirt, item.crated.dirt.name
forestry:crated.minecraft.dirt.2, item.crated.minecraft.dirt.2.name
forestry:crated.stone, item.crated.stone.name
forestry:crated.stonegranite, item.crated.stoneGranite.name
forestry:crated.stonediorite, item.crated.stoneDiorite.name
forestry:crated.stoneandesite, item.crated.stoneAndesite.name
forestry:crated.blockprismarine, item.crated.blockPrismarine.name
forestry:crated.blockprismarinebrick, item.crated.blockPrismarineBrick.name
forestry:crated.blockprismarinedark, item.crated.blockPrismarineDark.name
forestry:crated.minecraft.brick_block.0, item.crated.minecraft.brick_block.0.name
forestry:crated.blockcactus, item.crated.blockCactus.name
forestry:crated.minecraft.sand.0, item.crated.minecraft.sand.0.name
forestry:crated.minecraft.sand.1, item.crated.minecraft.sand.1.name
forestry:crated.obsidian, item.crated.obsidian.name
forestry:crated.netherrack, item.crated.netherrack.name
forestry:crated.minecraft.soul_sand.0, item.crated.minecraft.soul_sand.0.name
forestry:crated.minecraft.sandstone.0, item.crated.minecraft.sandstone.0.name
forestry:crated.minecraft.nether_brick.0, item.crated.minecraft.nether_brick.0.name
forestry:crated.minecraft.mycelium.0, item.crated.minecraft.mycelium.0.name
forestry:crated.gravel, item.crated.gravel.name
forestry:crated.minecraft.sapling.0, item.crated.minecraft.sapling.0.name
forestry:crated.minecraft.sapling.1, item.crated.minecraft.sapling.1.name
forestry:crated.minecraft.sapling.2, item.crated.minecraft.sapling.2.name
forestry:crated.minecraft.sapling.3, item.crated.minecraft.sapling.3.name
forestry:crated.minecraft.sapling.4, item.crated.minecraft.sapling.4.name
forestry:crated.minecraft.sapling.5, item.crated.minecraft.sapling.5.name
forestry:crated.forestry.fruits.0, item.crated.forestry.fruits.0.name
forestry:crated.forestry.fruits.1, item.crated.forestry.fruits.1.name
forestry:crated.forestry.fruits.2, item.crated.forestry.fruits.2.name
forestry:crated.forestry.fruits.3, item.crated.forestry.fruits.3.name
forestry:crated.forestry.fruits.4, item.crated.forestry.fruits.4.name
forestry:crated.forestry.fruits.6, item.crated.forestry.fruits.6.name
forestry:crated.forestry.fruits.5, item.crated.forestry.fruits.5.name
forestry:crated.forestry.beeswax.0, item.crated.forestry.beeswax.0.name
forestry:crated.forestry.pollen.0, item.crated.forestry.pollen.0.name
forestry:crated.forestry.pollen.1, item.crated.forestry.pollen.1.name
forestry:crated.forestry.propolis.0, item.crated.forestry.propolis.0.name
forestry:crated.forestry.honeydew.0, item.crated.forestry.honeydew.0.name
forestry:crated.forestry.royal_jelly.0, item.crated.forestry.royal_jelly.0.name
forestry:crated.forestry.bee_combs.0, item.crated.forestry.bee_combs.0.name
forestry:crated.forestry.bee_combs.1, item.crated.forestry.bee_combs.1.name
forestry:crated.forestry.bee_combs.2, item.crated.forestry.bee_combs.2.name
forestry:crated.forestry.bee_combs.3, item.crated.forestry.bee_combs.3.name
forestry:crated.forestry.bee_combs.4, item.crated.forestry.bee_combs.4.name
forestry:crated.forestry.bee_combs.5, item.crated.forestry.bee_combs.5.name
forestry:crated.forestry.bee_combs.6, item.crated.forestry.bee_combs.6.name
forestry:crated.forestry.bee_combs.7, item.crated.forestry.bee_combs.7.name
forestry:crated.forestry.bee_combs.8, item.crated.forestry.bee_combs.8.name
forestry:crated.forestry.bee_combs.10, item.crated.forestry.bee_combs.10.name
forestry:crated.forestry.bee_combs.14, item.crated.forestry.bee_combs.14.name
forestry:crated.forestry.bee_combs.15, item.crated.forestry.bee_combs.15.name
forestry:crated.forestry.bee_combs.16, item.crated.forestry.bee_combs.16.name
forestry:crated.forestry.refractory_wax.0, item.crated.forestry.refractory_wax.0.name
forestry:crated.natura.edibles.0, item.crated.natura.edibles.0.name
forestry:crated.natura.edibles.1, item.crated.natura.edibles.1.name
forestry:crated.natura.edibles.11, item.crated.natura.edibles.11.name
forestry:crated.natura.soups.9, item.crated.natura.soups.9.name
forestry:crated.natura.overworld_logs.0, item.crated.natura.overworld_logs.0.name
forestry:crated.natura.overworld_logs.1, item.crated.natura.overworld_logs.1.name
forestry:crated.natura.overworld_logs.2, item.crated.natura.overworld_logs.2.name
forestry:crated.natura.overworld_logs.3, item.crated.natura.overworld_logs.3.name
forestry:crated.natura.overworld_logs2.0, item.crated.natura.overworld_logs2.0.name
forestry:crated.natura.overworld_logs2.1, item.crated.natura.overworld_logs2.1.name
forestry:crated.natura.overworld_logs2.2, item.crated.natura.overworld_logs2.2.name
forestry:crated.natura.overworld_logs2.3, item.crated.natura.overworld_logs2.3.name
forestry:crated.natura.redwood_logs.0, item.crated.natura.redwood_logs.0.name
forestry:crated.natura.redwood_logs.1, item.crated.natura.redwood_logs.1.name
forestry:crated.natura.redwood_logs.2, item.crated.natura.redwood_logs.2.name
forestry:crated.natura.nether_logs.0, item.crated.natura.nether_logs.0.name
forestry:crated.natura.nether_logs.1, item.crated.natura.nether_logs.1.name
forestry:crated.natura.nether_logs.2, item.crated.natura.nether_logs.2.name
forestry:crated.natura.nether_logs2.0, item.crated.natura.nether_logs2.0.name
forestry:crated.natura.nether_logs2.15, item.crated.natura.nether_logs2.15.name
forestry:crated.natura.overworld_sapling.0, item.crated.natura.overworld_sapling.0.name
forestry:crated.natura.overworld_sapling.1, item.crated.natura.overworld_sapling.1.name
forestry:crated.natura.overworld_sapling.2, item.crated.natura.overworld_sapling.2.name
forestry:crated.natura.overworld_sapling.3, item.crated.natura.overworld_sapling.3.name
forestry:crated.natura.overworld_sapling2.0, item.crated.natura.overworld_sapling2.0.name
forestry:crated.natura.overworld_sapling2.1, item.crated.natura.overworld_sapling2.1.name
forestry:crated.natura.overworld_sapling2.2, item.crated.natura.overworld_sapling2.2.name
forestry:crated.natura.overworld_sapling2.3, item.crated.natura.overworld_sapling2.3.name
forestry:crated.natura.redwood_sapling.0, item.crated.natura.redwood_sapling.0.name
forestry:crated.natura.nether_sapling.0, item.crated.natura.nether_sapling.0.name
forestry:crated.natura.nether_sapling.1, item.crated.natura.nether_sapling.1.name
forestry:crated.natura.nether_sapling.2, item.crated.natura.nether_sapling.2.name
forestry:crated.natura.nether_sapling2.0, item.crated.natura.nether_sapling2.0.name
forestry:crated.natura.nether_glowshroom.0, item.crated.natura.nether_glowshroom.0.name
forestry:crated.natura.nether_glowshroom.1, item.crated.natura.nether_glowshroom.1.name
forestry:crated.natura.nether_glowshroom.2, item.crated.natura.nether_glowshroom.2.name
forestry:crated.natura.materials.1, item.crated.natura.materials.1.name
forestry:crated.natura.materials.2, item.crated.natura.materials.2.name
forestry:crated.natura.materials.4, item.crated.natura.materials.4.name
forestry:crated.natura.materials.5, item.crated.natura.materials.5.name
forestry:crated.natura.materials.6, item.crated.natura.materials.6.name
forestry:crated.natura.materials.7, item.crated.natura.materials.7.name
forestry:crated.natura.materials.8, item.crated.natura.materials.8.name
forestry:crated.natura.overworld_seeds.0, item.crated.natura.overworld_seeds.0.name
forestry:crated.natura.overworld_seeds.1, item.crated.natura.overworld_seeds.1.name
forestry:crated.natura.edibles.2, item.crated.natura.edibles.2.name
forestry:crated.natura.edibles.3, item.crated.natura.edibles.3.name
forestry:crated.natura.edibles.4, item.crated.natura.edibles.4.name
forestry:crated.natura.edibles.5, item.crated.natura.edibles.5.name
forestry:crated.natura.edibles.6, item.crated.natura.edibles.6.name
forestry:crated.natura.edibles.7, item.crated.natura.edibles.7.name
forestry:crated.natura.edibles.8, item.crated.natura.edibles.8.name
forestry:crated.natura.edibles.9, item.crated.natura.edibles.9.name
forestry:crated.natura.edibles.10, item.crated.natura.edibles.10.name
forestry:crated.natura.saguaro_fruit_item.0, item.crated.natura.saguaro_fruit_item.0.name
forestry:crated.natura.materials.0, item.crated.natura.materials.0.name
forestry:crated.natura.materials.3, item.crated.natura.materials.3.name
forestry:crated.ic2.misc_resource.4, item.crated.ic2.misc_resource.4.name
forestry:crated.ic2.crafting.23, item.crated.ic2.crafting.23.name
forestry:crated.ic2.misc_resource.3, item.crated.ic2.misc_resource.3.name
forestry:crated.ingotsilver, item.crated.ingotSilver.name
forestry:crated.itemrubber, item.crated.itemRubber.name
